%   Freq/Hz         Power
 3.082275e+01  -1.656220e+00
 3.088379e+01  -1.861856e+00
 3.094482e+01  -1.680467e+00
 3.100586e+01  -2.083348e+00
 3.106689e+01  -1.567291e+00
 3.112793e+01  -1.811466e+00
 3.118896e+01  -1.670419e+00
 3.125000e+01  -1.933785e+00
 3.131104e+01  -1.729462e+00
 3.137207e+01  -1.728369e+00
 3.143311e+01  -1.641684e+00
 3.149414e+01  -1.761624e+00
 3.155518e+01  -2.326424e+00
 3.161621e+01  -1.787759e+00
 3.167725e+01  -1.902522e+00
 3.173828e+01  -2.033051e+00
 3.179932e+01  -1.723687e+00
 3.186035e+01  -1.715395e+00
 3.192139e+01  -1.879498e+00
 3.198242e+01  -1.719953e+00
 3.204346e+01  -2.084223e+00
 3.210449e+01  -1.842279e+00
 3.216553e+01  -2.153306e+00
 3.222656e+01  -2.002865e+00
 3.228760e+01  -1.783956e+00
 3.234863e+01  -1.778386e+00
 3.240967e+01  -1.723243e+00
 3.247070e+01  -1.924239e+00
 3.253174e+01  -1.991480e+00
 3.259277e+01  -1.941471e+00
 3.265381e+01  -1.777058e+00
 3.271484e+01  -2.191196e+00
 3.277588e+01  -2.065081e+00
 3.283691e+01  -2.072421e+00
 3.289795e+01  -1.835190e+00
 3.295898e+01  -2.055756e+00
 3.302002e+01  -2.097142e+00
 3.308105e+01  -2.005934e+00
 3.314209e+01  -1.875005e+00
 3.320312e+01  -2.249453e+00
 3.326416e+01  -2.396488e+00
 3.332520e+01  -1.891679e+00
 3.338623e+01  -1.883582e+00
 3.344727e+01  -2.030080e+00
 3.350830e+01  -2.365150e+00
 3.356934e+01  -1.603435e+00
 3.363037e+01  -2.075629e+00
 3.369141e+01  -2.086127e+00
 3.375244e+01  -2.288627e+00
 3.381348e+01  -2.269027e+00
 3.387451e+01  -2.241941e+00
 3.393555e+01  -1.906738e+00
 3.399658e+01  -2.040467e+00
 3.405762e+01  -1.971599e+00
 3.411865e+01  -2.267007e+00
 3.417969e+01  -2.298240e+00
 3.424072e+01  -2.205509e+00
 3.430176e+01  -2.281003e+00
 3.436279e+01  -2.307961e+00
 3.442383e+01  -2.381186e+00
 3.448486e+01  -2.385692e+00
 3.454590e+01  -2.347608e+00
 3.460693e+01  -2.330979e+00
 3.466797e+01  -2.399395e+00
 3.472900e+01  -2.315696e+00
 3.479004e+01  -2.311177e+00
 3.485107e+01  -2.266636e+00
 3.491211e+01  -2.137924e+00
 3.497314e+01  -2.254426e+00
 3.503418e+01  -2.332406e+00
 3.509521e+01  -2.605676e+00
 3.515625e+01  -2.363976e+00
 3.521729e+01  -2.601538e+00
 3.527832e+01  -2.075493e+00
 3.533936e+01  -2.411591e+00
 3.540039e+01  -2.571632e+00
 3.546143e+01  -2.346842e+00
 3.552246e+01  -2.406691e+00
 3.558350e+01  -2.633251e+00
 3.564453e+01  -2.311420e+00
 3.570557e+01  -2.591267e+00
 3.576660e+01  -2.375004e+00
 3.582764e+01  -2.887092e+00
 3.588867e+01  -2.643906e+00
 3.594971e+01  -2.499193e+00
 3.601074e+01  -2.452078e+00
 3.607178e+01  -2.527143e+00
 3.613281e+01  -2.618917e+00
 3.619385e+01  -2.504988e+00
 3.625488e+01  -2.254910e+00
 3.631592e+01  -2.652535e+00
 3.637695e+01  -2.874377e+00
 3.643799e+01  -2.579561e+00
 3.649902e+01  -2.631155e+00
 3.656006e+01  -2.608629e+00
 3.662109e+01  -2.579979e+00
 3.668213e+01  -2.583912e+00
 3.674316e+01  -2.593009e+00
 3.680420e+01  -2.619408e+00
 3.686523e+01  -2.639357e+00
 3.692627e+01  -2.513613e+00
 3.698730e+01  -2.453599e+00
 3.704834e+01  -2.752976e+00
 3.710938e+01  -2.694339e+00
 3.717041e+01  -2.814989e+00
 3.723145e+01  -2.480324e+00
 3.729248e+01  -2.711953e+00
 3.735352e+01  -2.526088e+00
 3.741455e+01  -2.997863e+00
 3.747559e+01  -2.835301e+00
 3.753662e+01  -2.952081e+00
 3.759766e+01  -2.874682e+00
 3.765869e+01  -2.701107e+00
 3.771973e+01  -2.812221e+00
 3.778076e+01  -2.727746e+00
 3.784180e+01  -2.827304e+00
 3.790283e+01  -2.818363e+00
 3.796387e+01  -2.878111e+00
 3.802490e+01  -2.925677e+00
 3.808594e+01  -2.848175e+00
 3.814697e+01  -3.187356e+00
 3.820801e+01  -2.818071e+00
 3.826904e+01  -2.688559e+00
 3.833008e+01  -2.740535e+00
 3.839111e+01  -2.616835e+00
 3.845215e+01  -2.909222e+00
 3.851318e+01  -2.884492e+00
 3.857422e+01  -2.903417e+00
 3.863525e+01  -3.148230e+00
 3.869629e+01  -3.020670e+00
 3.875732e+01  -2.996944e+00
 3.881836e+01  -2.944147e+00
 3.887939e+01  -2.998767e+00
 3.894043e+01  -3.210003e+00
 3.900146e+01  -3.165910e+00
 3.906250e+01  -3.007188e+00
 3.912354e+01  -3.070097e+00
 3.918457e+01  -3.239802e+00
 3.924561e+01  -2.790059e+00
 3.930664e+01  -3.172599e+00
 3.936768e+01  -3.001206e+00
 3.942871e+01  -3.274679e+00
 3.948975e+01  -3.241005e+00
 3.955078e+01  -3.226932e+00
 3.961182e+01  -3.312112e+00
 3.967285e+01  -3.280306e+00
 3.973389e+01  -3.209729e+00
 3.979492e+01  -3.398995e+00
 3.985596e+01  -3.100236e+00
 3.991699e+01  -3.580844e+00
 3.997803e+01  -3.457880e+00
 4.003906e+01  -3.398543e+00
 4.010010e+01  -3.463998e+00
 4.016113e+01  -3.254022e+00
 4.022217e+01  -3.493062e+00
 4.028320e+01  -3.370296e+00
 4.034424e+01  -3.608038e+00
 4.040527e+01  -3.434654e+00
 4.046631e+01  -3.386705e+00
 4.052734e+01  -3.491571e+00
 4.058838e+01  -3.442095e+00
 4.064941e+01  -3.251333e+00
 4.071045e+01  -3.301003e+00
 4.077148e+01  -3.704937e+00
 4.083252e+01  -3.562576e+00
 4.089355e+01  -3.466306e+00
 4.095459e+01  -3.649609e+00
 4.101562e+01  -3.415678e+00
 4.107666e+01  -3.537559e+00
 4.113770e+01  -3.644026e+00
 4.119873e+01  -3.604885e+00
 4.125977e+01  -3.443649e+00
 4.132080e+01  -3.761705e+00
 4.138184e+01  -3.553452e+00
 4.144287e+01  -3.662248e+00
 4.150391e+01  -3.500506e+00
